"trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"Virus","1","1A",128,"S1A_15966106",15966106,1147,0.0309503051438535,71,3.41602589668476,3.30246743198342,1.03438594536968,0.300955772195835,0.521497322687225,0.313216092716603,0.302803894541183,0.0016296863821148,0
"Virus","1","1A",129,"S1A_16055500",16055500,1147,0.526591107236269,1086,-1.43180323961109,7.56021996008319,-0.189386452665504,0.849789941543246,0.0706884137008669,-0.0250503892301329,0.132271283809181,5.46306834317063e-05,0
"Virus","1","1A",130,"S1A_16055502",16055502,1147,0.526591107236269,1086,-1.43180323961109,7.56021996008319,-0.189386452665504,0.849789941543246,0.0706884137008669,-0.0250503892301329,0.132271283809181,5.46306834317063e-05,0
"Virus","1","1A",131,"S1A_16055523",16055523,1147,0.1743679163034,400,-2.34305753081237,6.53433672244764,-0.358576184597769,0.719912165492469,0.142720487414417,-0.0548756820819991,0.153037720961741,0.000195840134284589,0
"Virus","1","1A",132,"S1A_16055527",16055527,1147,0.526591107236269,1086,-1.43180323961109,7.56021996008319,-0.189386452665504,0.849789941543246,0.0706884137008669,-0.0250503892301329,0.132271283809181,5.46306834317063e-05,0
"Virus","1","1A",133,"S1A_16055528",16055528,1147,0.35178727114211,807,1.26865655582007,7.13980497372855,0.177687844484295,0.858968132029977,0.0660229483227307,0.0248869325055951,0.140059848088229,4.80899419243045e-05,0
"Virus","1","1A",134,"S1A_16055559",16055559,1147,0.1743679163034,400,-2.34305753081237,6.53433672244764,-0.358576184597769,0.719912165492469,0.142720487414417,-0.0548756820819991,0.153037720961741,0.000195840134284589,0
"Virus","1","1A",135,"S1A_16055604",16055604,1147,0.179163034001744,411,-3.17116312850445,6.50192828940828,-0.487726561621775,0.625743535080857,0.203603628644571,-0.0750126024023191,0.153800527395698,0.000362319435032395,0
"Virus","1","1A",136,"S1A_16128094",16128094,1147,0.119006102877071,273,-4.44516618639545,5.35756386496383,-0.82969915029197,0.406708901997184,0.390716321704228,-0.154865004170617,0.186651998035818,0.00104852817585381,0
"Virus","1","1A",137,"S1A_16339403",16339403,1147,0.12205754141238,280,-2.16130766233806,5.26012742014194,-0.410885039412171,0.681156832953538,0.166752882441821,-0.0781131342634062,0.190109463160688,0.000257145821605541,0
"Virus","1","1A",138,"S1A_16339407",16339407,1147,0.12205754141238,280,-2.16130766233806,5.26012742014194,-0.410885039412171,0.681156832953538,0.166752882441821,-0.0781131342634062,0.190109463160688,0.000257145821605541,0
"Virus","1","1A",139,"S1A_16339433",16339433,1147,0.12205754141238,280,-2.16130766233806,5.26012742014194,-0.410885039412171,0.681156832953538,0.166752882441821,-0.0781131342634062,0.190109463160688,0.000257145821605541,0
"Virus","1","1A",140,"S1A_16372885",16372885,1147,0.0457715780296425,105,5.27650904155776,3.8715110629088,1.36290687429764,0.172911861940988,0.762175212632326,0.352034864979474,0.258297079293031,0.00282924904980473,0
"Virus","1","1A",141,"S1A_16372896",16372896,1147,0.129032258064516,296,-1.98403178455748,5.30181877613235,-0.374217201366664,0.708242727370638,0.149817876361379,-0.0705827975583228,0.188614519323404,0.000213297766387518,0
"Virus","1","1A",142,"S1A_16372900",16372900,1147,0.129032258064516,296,-1.98403178455748,5.30181877613235,-0.374217201366664,0.708242727370638,0.149817876361379,-0.0705827975583228,0.188614519323404,0.000213297766387518,0
"Virus","1","1A",143,"S1A_17232363",17232363,1147,0.130340017436792,299,1.01468479216252,5.35605665994898,0.189446239385412,0.849743086767881,0.0707123600085387,0.0353704696221822,0.186704522279928,5.46651811992968e-05,0
"Virus","1","1A",144,"S1A_17361854",17361854,1147,0.357018308631212,819,-4.07452201650642,7.27091679256538,-0.560386280403138,0.575215987590564,0.240169051648351,-0.0770723000125845,0.137534237913782,0.000478314782310285,0
"Virus","1","1A",145,"S1A_17400862",17400862,1147,0.0836965998256321,192,-1.53888213420574,4.74115501135982,-0.324579586729093,0.745499278861211,0.127552772313935,-0.0684600241821665,0.210919068793152,0.000160465332552894,0
"Virus","1","1A",146,"S1A_17401427",17401427,1147,0.316041848299913,725,-7.51374973609076,7.12549854670453,-1.05448758242548,0.291659742848048,0.535123511452474,-0.14798790225186,0.140341057323279,0.00169364254325433,0
"Virus","1","1A",147,"S1A_17401456",17401456,1147,0.0784655623365301,180,-0.154127911622291,4.62315147095456,-0.0333382785726612,0.973404828827495,0.0117065036565831,-0.00721115861812282,0.216302668489797,1.69287603503327e-06,0
"Virus","1","1A",148,"S1A_17407341",17407341,1147,0.108979947689625,250,1.16048422188164,5.3202629533772,0.218125350579709,0.827331446017923,0.0823204682720236,0.040998979278129,0.187960634420375,7.24688048839603e-05,0
"Virus","1","1A",149,"S1A_17412094",17412094,1147,0.328683522231909,754,-4.7037785093376,7.33115827839781,-0.641614644059437,0.521123422322989,0.283059406670074,-0.0875188639631525,0.136404093599592,0.000627028599327287,0
"Virus","1","1A",150,"S1A_17412938",17412938,1147,0.141673931996513,325,1.16923280735673,5.72811945211696,0.20412158250726,0.83825848898634,0.0766220398063814,0.0356350080010678,0.174577364937881,6.34624256931267e-05,0
"Virus","1","1A",151,"S1A_17412972",17412972,1147,0.319529206625981,733,-6.25165354931735,7.10652063430268,-0.879706662517949,0.379018239174,0.4213398903432,-0.123788659428028,0.140715837110649,0.00117873065117697,0
"Virus","1","1A",152,"S1A_17412987",17412987,1147,0.319529206625981,733,-6.25165354931735,7.10652063430268,-0.879706662517949,0.379018239174,0.4213398903432,-0.123788659428028,0.140715837110649,0.00117873065117697,0
"Virus","1","1A",153,"S1A_17628861",17628861,1147,0.134263295553618,308,1.97394749468289,5.73346281559876,0.34428539229599,0.73063166883132,0.136301507458601,0.0600484215855223,0.174414665650111,0.000180541068062458,0
"Virus","1","1A",154,"S1A_17676466",17676466,1147,0.144289450741064,331,-2.78481234102271,5.94062075158279,-0.468774637781876,0.63923073032592,0.194342354954748,-0.0789100428026781,0.168332576984243,0.000334708721123415,0
"Virus","1","1A",155,"S1A_17676473",17676473,1147,0.0562336530078466,129,0.171971105924143,3.49876365690771,0.0491519641758641,0.960798191995918,0.0173678228480051,0.0140483807984063,0.285815247344779,3.6797691114876e-06,0
"Virus","1","1A",156,"S1A_17863529",17863529,1147,0.307323452484743,705,-1.94546848811517,6.89235583213757,-0.282264661821995,0.777740580079122,0.10916524032139,-0.0409532921248575,0.145088272334579,0.0001213533681215,0
"Virus","1","1A",157,"S1A_17907097",17907097,1147,0.202266782911944,464,-0.6298591001013,6.13781773528046,-0.102619388073523,0.918265054619328,0.0370319428252977,-0.0167191976854677,0.162924355712284,1.6039752246373e-05,0
"Virus","1","1A",158,"S1A_17907098",17907098,1147,0.197035745422842,452,-0.606212072685097,6.09755349929156,-0.0994189018194805,0.920805675630519,0.0358320124805462,-0.0163047198898758,0.164000201083301,1.50548605754131e-05,0
"Virus","1","1A",159,"S1A_17907130",17907130,1147,0.201830863121186,463,-1.40872858622791,6.13068733223196,-0.229783140109193,0.818260286450427,0.0871085264164399,-0.0374808121270698,0.163113847731644,8.04220491310728e-05,0
"Virus","1","1A",160,"S1A_17924625",17924625,1147,0.495204882301656,1136,-4.70070180715277,7.89523046092041,-0.595385002429019,0.551586148209825,0.258386648644797,-0.0754107185820653,0.126658747322168,0.000539926440941126,0
"Virus","1","1A",161,"S1A_17924659",17924659,1147,0.344812554489974,791,-3.69508659350975,7.52388102036363,-0.491114437284278,0.623345510882131,0.205271163813238,-0.065274083409222,0.132910129399105,0.000367370447368255,0
"Virus","1","1A",162,"S1A_18728943",18728943,1147,0.152136006974717,349,-1.02408880594709,6.10941048667634,-0.167624815549792,0.866878447440722,0.0620417944576158,-0.027437150591756,0.163681913693775,4.27972083015517e-05,0
"Virus","1","1A",163,"S1A_18809395",18809395,1147,0.0858761987794246,197,2.7215501687628,4.54580042210968,0.598695480673952,0.549375971454093,0.260130339624421,0.131702984090996,0.219983260843622,0.000545947365045184,0
"Virus","1","1A",164,"S1A_20323253",20323253,1147,0.0823888404533566,189,4.17619109700318,4.58697981137882,0.910444621239315,0.362588074613223,0.440586483789437,0.198484549459057,0.218008371765518,0.0012625421431667,0
"Virus","1","1A",165,"S1A_22052355",22052355,1147,0.314298169136879,721,-9.65077045347465,7.64870939234167,-1.26175148753037,0.207038223557029,0.68394946735746,-0.164962665308439,0.130741011156896,0.00242485886027832,0
"Virus","1","1A",166,"S1A_22307022",22307022,1147,0.350043591979076,803,-2.63540157582509,7.69620519691024,-0.342428704588478,0.732028289606826,0.13547213508541,-0.0444931879838587,0.129934165528937,0.000178599048325425,0
"Virus","1","1A",167,"S1A_22307023",22307023,1147,0.350043591979076,803,-2.63540157582509,7.69620519691024,-0.342428704588478,0.732028289606826,0.13547213508541,-0.0444931879838587,0.129934165528937,0.000178599048325425,0
"Virus","1","1A",168,"S1A_22307024",22307024,1147,0.350043591979076,803,-2.63540157582509,7.69620519691024,-0.342428704588478,0.732028289606826,0.13547213508541,-0.0444931879838587,0.129934165528937,0.000178599048325425,0
"Virus","1","1A",169,"S1A_22584932",22584932,1147,0.337401918047079,774,-6.73257146044868,7.31345719567286,-0.920573031374564,0.35727338766802,0.446999332018566,-0.125873852371658,0.136734238438104,0.0012907891623608,0
"Virus","1","1A",170,"S1A_22631932",22631932,1147,0.342632955536181,786,-3.82200464644189,7.59755191864878,-0.503057391034141,0.614923922706892,0.211178611041384,-0.066213090271795,0.131621344705184,0.000385455176879033,0
"Virus","1","1A",171,"S1A_22631941",22631941,1147,0.472972972972973,1085,-1.92949320637774,7.79217252533096,-0.247619415523116,0.804428887066025,0.0945123422670958,-0.0317779688165463,0.128333914161831,9.33916832305885e-05,0
"Virus","1","1A",172,"S1A_22631951",22631951,1147,0.131211857018309,301,2.2876030809323,5.73237038710574,0.399067563058728,0.68984342213742,0.161249472477828,0.069616500000834,0.174447904177542,0.000242566975158401,0
"Virus","1","1A",173,"S1A_22767485",22767485,1147,0.473408892763731,1086,-6.19631058239085,7.67424608709052,-0.807416195945838,0.419426738989779,0.377343886160742,-0.105211142147769,0.130305959523787,0.000992964513359168,0
"Virus","1","1A",174,"S1A_22767497",22767497,1147,0.144289450741064,331,0.0869703511946158,5.7904006576356,0.0150197467043893,0.988016426567055,0.00523583485759019,0.00259390456592728,0.172699621170659,3.43608605531539e-07,0
"Virus","1","1A",175,"S1A_22771172",22771172,1147,0.332170880557977,762,-6.93875314945545,7.21485655680843,-0.961731268642835,0.336184611134938,0.473422170290185,-0.133298737275002,0.138602894198407,0.00140879008836192,0
"Virus","1","1A",176,"S1A_22791925",22791925,1147,0.425457715780296,976,-7.60205056648318,7.60050659666105,-1.00020314038314,0.317212209796705,0.498650104629085,-0.131596904451414,0.1315701772352,0.00152375534544859,0
"Virus","1","1A",177,"S1A_22968973",22968973,1147,0.155187445510026,356,0.244995258406873,5.63029586742287,0.0435137449568904,0.965292008013093,0.0153412894694619,0.0077285005941984,0.177610559648569,2.8839766408325e-06,0
"Virus","1","1A",178,"S1A_22982186",22982186,1147,0.158238884045336,363,0.203474299798787,5.72043604449766,0.0355697184997818,0.971625454171993,0.0125011162818564,0.00621800824676564,0.174811848646027,1.92707967514932e-06,0
"Virus","1","1A",179,"S1A_22982218",22982218,1147,0.159546643417611,366,-0.235056071958822,5.7478824185656,-0.0408943772404935,0.96738010001158,0.0144028507330215,-0.00711468576817178,0.173977114905832,2.54721739837791e-06,0
"Virus","1","1A",180,"S1A_23580908",23580908,1147,0.21229293809939,487,0.633092432030878,5.94193899866415,0.106546437479955,0.915148813282909,0.0385082791219234,0.0179312573730408,0.168295231611233,1.72908634373486e-05,0
"Virus","1","1A",181,"S1A_23580913",23580913,1147,0.25588491717524,587,-0.739762659417484,6.64299405404818,-0.111359825614578,0.911331016373142,0.0403238486330365,-0.016763499215646,0.150534531848724,1.88884316499658e-05,0
"Virus","1","1A",182,"S1A_23580932",23580932,1147,0.21229293809939,487,0.633092432030878,5.94193899866415,0.106546437479955,0.915148813282909,0.0385082791219234,0.0179312573730408,0.168295231611233,1.72908634373486e-05,0
"Virus","1","1A",183,"S1A_23984743",23984743,1147,0.197471665213601,453,0.521460602108341,5.81351120142113,0.0896980471940724,0.928527167801494,0.0322053847043177,0.0154292378712792,0.172013085612624,1.22547594521395e-05,0
"Virus","1","1A",184,"S1A_24266385",24266385,1147,0.191368788142982,439,-0.5710756644477,5.94660240025513,-0.0960339410657754,0.923493616057662,0.0345661024116261,-0.0161493798646527,0.168163252340041,1.40471531842221e-05,0
"Virus","1","1A",185,"S1A_24267117",24267117,1147,0.18613775065388,427,1.42097082931462,5.6794097875112,0.2501969187783,0.802435067957196,0.0955901000680087,0.0440533309162642,0.176074634057743,9.53460549948952e-05,0
"Virus","1","1A",186,"S1A_24268126",24268126,1147,0.185701830863121,426,2.17742868562641,5.62767471269755,0.38691445344443,0.698819540630722,0.155634959628653,0.0687520997920238,0.17769328382533,0.000228017784369597,0
"Virus","1","1A",187,"S1A_24268132",24268132,1147,0.18613775065388,427,1.95883803471707,5.63742209277102,0.347470528635585,0.728237855601048,0.137726749116262,0.0616364222720086,0.177386043397801,0.000183897050865258,0
"Virus","1","1A",188,"S1A_24269386",24269386,1147,0.186573670444638,428,-1.9524703341718,5.74458123812895,-0.339880359113474,0.733946628239965,0.134335520334106,-0.059165384738153,0.174077092575978,0.00017595068076715,0
"Virus","1","1A",189,"S1A_24269983",24269983,1147,0.188753269398431,433,-0.639290759447506,5.60329013855579,-0.114092032295204,0.909164838288622,0.0413573688473241,-0.0203616142434149,0.178466575042952,1.98266548808701e-05,0
"Virus","1","1A",190,"S1A_24402305",24402305,1147,0.195727986050567,449,-0.737092885538836,5.79668853661759,-0.127157579863509,0.898815679134425,0.0463293602602858,-0.0219362449888857,0.172512287607488,2.46276697813791e-05,0
"Virus","1","1A",191,"S1A_24402338",24402338,1147,0.195727986050567,449,-0.737092885538836,5.79668853661759,-0.127157579863509,0.898815679134425,0.0463293602602858,-0.0219362449888857,0.172512287607488,2.46276697813791e-05,0
"Virus","1","1A",192,"S1A_24425095",24425095,1147,0.191368788142982,439,-2.52956807140954,5.65805885001939,-0.447073481994778,0.654822004946104,0.183876734779196,-0.0790153467550528,0.176739059544524,0.000304436440725717,0
"Virus","1","1A",193,"S1A_24426265",24426265,1147,0.051438535309503,118,-2.00205190481137,4.15144850686902,-0.482253820925095,0.629625647651841,0.200917589405662,-0.116165193938249,0.240879779273522,0.000354233939585497,0
"Virus","1","1A",194,"S1A_24426276",24426276,1147,0.051438535309503,118,-2.00205190481137,4.15144850686902,-0.482253820925095,0.629625647651841,0.200917589405662,-0.116165193938249,0.240879779273522,0.000354233939585497,0
"Virus","1","1A",195,"S1A_24526610",24526610,1147,0.049694856146469,114,-1.95800741989072,4.08039182245756,-0.479857696291391,0.631328583682692,0.199744547351495,-0.117600886672295,0.245074503506311,0.000350722593535743,0
"Virus","1","1A",196,"S1A_24784754",24784754,1147,0.127288578901482,292,-4.7007335020885,5.87402170828141,-0.800258108590446,0.423561268850107,0.373083759361791,-0.136236831992332,0.170241114122912,0.000975436452229129,0
"Virus","1","1A",197,"S1A_24784781",24784781,1147,0.138186573670445,317,-6.9845884508899,6.11372369227705,-1.14244424551161,0.253269408789764,0.596417263411662,-0.18686553449492,0.163566436812186,0.00198796550152255,0
"Virus","1","1A",198,"S1A_24801550",24801550,1147,0.140802092414996,323,-7.47249031494018,6.16215668123533,-1.21264205074418,0.225266704322851,0.647302994682953,-0.196788578004979,0.162280846094866,0.00223977329874884,0
"Virus","1","1A",199,"S1A_25091060",25091060,1147,0.334786399302528,768,-4.03044555930502,7.12933912613432,-0.56533228227711,0.571847775004795,0.242719564343161,-0.0792965900871159,0.140265455508247,0.000486795310823364,0
"Virus","1","1A",200,"S1A_25099485",25099485,1147,0.279424585876199,641,-7.55180351057065,7.01589230284347,-1.07638532414615,0.281754963103331,0.550128425133122,-0.153421015842832,0.142533544820052,0.00176471407755419,0
"Virus","1","1A",201,"S1A_25099514",25099514,1147,0.285527462946818,655,-8.81221484666889,7.05377008694715,-1.24929147647946,0.211558484305464,0.674569553111415,-0.177109752810238,0.141768159108344,0.00237720354076873,0
"Virus","1","1A",202,"S1A_25102354",25102354,1147,0.278552746294682,639,-5.79222781147939,7.05067080573298,-0.821514430480809,0.411353307839884,0.38578500602563,-0.116515783124185,0.141830476496916,0.00102794341228198,0
"Virus","1","1A",203,"S1A_25369740",25369740,1147,0.102005231037489,234,-4.60024140743892,5.73039736215598,-0.802778780721088,0.422102608817226,0.374581963667852,-0.140091293846864,0.174507968086835,0.000981591036049825,0
"Virus","1","1A",204,"S1A_25912076",25912076,1147,0.0614646904969486,141,-1.87054687831165,4.58589629555252,-0.407891229491111,0.683353532024996,0.165354556516565,-0.0889447129205017,0.218059880893909,0.000253412217335393,0
